Area,,Title,Href,Bedrooms,Bathrooms,Lounges,Main Value 3,Price,Dining Areas,Pool,Floor Area,Land Area,Province,City,Suburb,Area,Price per Sqm,Price per Land Area,Type,Max Price,Max Price Href,Potential Profit
sandhurst,5868,2 Bed Apartment in Sandhurst,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandhurst/T4469919,2.0,3.0,1.0,LevyR 5588,2200000.0,,1.0,173.0,,gauteng,johannesburg,sandton-and-bryanston-north,sandhurst,12716.763005780347,,Apartment,2500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandhurst/1104-sandhurst-towers/35-fredman-dr-sandhurst-sandton-2196/T4313379,300000.0
sandhurst,6086,2 Bed Apartment in Sandhurst,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandhurst/T4286268,2.0,2.0,1.0,LevyR 5019,2600000.0,,1.0,172.0,,gauteng,johannesburg,sandton-and-bryanston-north,sandhurst,15116.279069767443,,Apartment,3300000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandhurst/T4478209,700000.0
sandhurst,3058,2 Bed Apartment in Sandhurst,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandhurst/703-sandhurst-towers/35-fredman-drive/T4491533,2.0,2.0,1.0,LevyR 2559,1400000.0,1.0,1.0,89.0,,gauteng,johannesburg,sandton-and-bryanston-north,sandhurst,15730.337078651686,,Apartment,16999000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandhurst/T4496205,15599000.0
sandhurst,5345,2 Bed Apartment in Sandhurst,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandhurst/T4214440,2.0,2.0,1.0,LevyR 2947,1499999.0,1.0,1.0,88.0,,gauteng,johannesburg,sandton-and-bryanston-north,sandhurst,17045.44318181818,,Apartment,1700000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandhurst/171-ss-sandhurst-towers/35-fredman-drive/T4432559,200001.0
sandhurst,5392,2 Bed Apartment in Sandhurst,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandhurst/T4483149,2.0,2.0,1.0,RatesR 1430,1540000.0,1.0,1.0,88.0,88.0,gauteng,johannesburg,sandton-and-bryanston-north,sandhurst,17500.0,17500.0,Apartment,1700000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandhurst/171-ss-sandhurst-towers/35-fredman-drive/T4432559,160000.0
sandhurst,5399,2 Bed Apartment in Sandhurst,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandhurst/T4483074,2.0,2.0,1.0,LevyR 2559,1550000.0,1.0,1.0,88.0,,gauteng,johannesburg,sandton-and-bryanston-north,sandhurst,17613.636363636364,,Apartment,1700000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandhurst/171-ss-sandhurst-towers/35-fredman-drive/T4432559,150000.0
sandhurst,5411,2 Bed Apartment in Sandhurst,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandhurst/T4244177,2.0,2.0,1.0,LevyR 2947,1550000.0,1.0,1.0,88.0,,gauteng,johannesburg,sandton-and-bryanston-north,sandhurst,17613.636363636364,,Apartment,1700000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandhurst/171-ss-sandhurst-towers/35-fredman-drive/T4432559,150000.0
sandhurst,5431,2 Bed Apartment in Sandhurst,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandhurst/T4374838,2.0,2.0,1.0,LevyR 2588,1580000.0,1.0,1.0,89.0,,gauteng,johannesburg,sandton-and-bryanston-north,sandhurst,17752.808988764045,,Apartment,16999000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandhurst/T4496205,15419000.0
sandhurst,5449,2 Bed Apartment in Sandhurst,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandhurst/T4463883,2.0,2.0,1.0,,1599000.0,,1.0,89.0,,gauteng,johannesburg,sandton-and-bryanston-north,sandhurst,17966.29213483146,,Apartment,16999000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandhurst/T4496205,15400000.0
sandhurst,5515,2 Bed Apartment in Sandhurst,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandhurst/T4252688,2.0,2.0,1.0,LevyR 2589,1650000.0,1.0,1.0,89.0,,gauteng,johannesburg,sandton-and-bryanston-north,sandhurst,18539.325842696628,,Apartment,16999000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandhurst/T4496205,15349000.0
sandown,4909,2 Bed Apartment in Sandown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/T4394313,2.0,2.0,1.0,LevyR 5600,999000.0,1.0,1.0,166.0,,gauteng,johannesburg,sandton-and-bryanston-north,sandown,6018.0722891566265,,Apartment,8999000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/T4184035,8000000.0
sandown,5007,1 Bed Apartment in Sandown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/T4408017,1.0,2.0,1.0,LevyR 3067,1150000.0,,1.0,135.0,,gauteng,johannesburg,sandton-and-bryanston-north,sandown,8518.518518518518,,Apartment,1700000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/1-cindywood/140-rivonia-road/T4409221,550000.0
sandown,5091,2 Bed Apartment in Sandown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/T4354882,2.0,2.5,,RatesR 1600,1250000.0,1.0,,146.0,4000.0,gauteng,johannesburg,sandton-and-bryanston-north,sandown,8561.643835616438,312.5,Apartment,1300000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/T4191902,50000.0
sandown,5088,2 Bed Apartment in Sandown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/T4513606,2.0,2.0,1.0,LevyR 2017,1250000.0,,1.0,131.0,,gauteng,johannesburg,sandton-and-bryanston-north,sandown,9541.984732824427,,Apartment,2350000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/81-sandhurst-towers/35-fredman-drive/T4485488,1100000.0
sandown,7734,1 Bed Apartment in Sandown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/T4391379,1.0,2.0,1.0,,1349000.0,,1.0,135.0,,gauteng,johannesburg,sandton-and-bryanston-north,sandown,9992.592592592593,,Apartment,1700000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/1-cindywood/140-rivonia-road/T4409221,351000.0
sandown,5254,2 Bed Apartment in Sandown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/77-on-grayston/T4430138,2.0,2.0,,RatesR 1135,1400000.0,1.0,1.0,140.0,140.0,gauteng,johannesburg,sandton-and-bryanston-north,sandown,10000.0,10000.0,Apartment,16700000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/37-the-leonardo/75-maude-street/T2959337,15300000.0
sandown,8831,2 Bed Apartment in Sandown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/T4080522,2.0,1.0,1.0,LevyR 3200,999900.0,1.0,,95.0,,gauteng,johannesburg,sandton-and-bryanston-north,sandown,10525.263157894737,,Apartment,1649000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/T3952379,649100.0
sandown,5864,3 Bed Apartment in Sandown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/T4496979,3.0,3.0,1.0,,2200000.0,,1.0,208.0,,gauteng,johannesburg,sandton-and-bryanston-north,sandown,10576.923076923076,,Apartment,2250000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/T4517570,50000.0
sandown,2917,2 Bed Apartment in Sandown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/14-cottonwoods/137-linden-street/T4127731,2.0,2.0,1.0,LevyR 3606,1040000.0,,1.0,88.0,,gauteng,johannesburg,sandton-and-bryanston-north,sandown,11818.181818181818,,Apartment,2950000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/1212-katherine/T4487445,1910000.0
sandown,4899,2 Bed Apartment in Sandown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/T4345399,2.0,1.5,1.0,LevyR 4172,995000.0,1.0,1.0,84.0,,gauteng,johannesburg,sandton-and-bryanston-north,sandown,11845.238095238095,,Apartment,1400000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/T4068339,405000.0
saxonwold,2283,2 Bed Apartment in Saxonwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/saxonwold/T4480851,2.0,1.0,,RatesR 974,960000.0,,1.0,67.0,2010.0,gauteng,johannesburg,rosebank-and-parktown,saxonwold,14328.358208955224,477.6119402985075,Apartment,1175000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/saxonwold/T3383749,215000.0
saxonwold,2272,1 Bed Apartment in Saxonwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/saxonwold/T4161551,1.0,1.0,1.0,LevyR 2568,790000.0,,,54.0,,gauteng,johannesburg,rosebank-and-parktown,saxonwold,14629.62962962963,,Apartment,1155000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/saxonwold/T4100991,365000.0
saxonwold,1600,1 Bed Apartment in Saxonwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/saxonwold/T4408690,1.0,1.0,1.0,,795000.0,,1.0,54.0,14.0,gauteng,johannesburg,rosebank-and-parktown,saxonwold,14722.222222222223,56785.71428571428,Apartment,1155000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/saxonwold/T4100991,360000.0
saxonwold,2273,1 Bed Apartment in Saxonwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/saxonwold/T4379969,1.0,1.0,1.0,RatesR 905,795000.0,1.0,1.0,54.0,2010.0,gauteng,johannesburg,rosebank-and-parktown,saxonwold,14722.222222222223,395.5223880597015,Apartment,1155000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/saxonwold/T4100991,360000.0
saxonwold,1625,1 Bed Apartment in Saxonwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/saxonwold/T4263088,1.0,1.0,,,1150000.0,,1.0,77.0,,gauteng,johannesburg,rosebank-and-parktown,saxonwold,14935.064935064935,,Apartment,1595000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/saxonwold/11-northwold-manor/2-northwold-drive/T4395639,445000.0
saxonwold,769,1 Bed Apartment in Saxonwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/saxonwold/T4165266,1.0,1.0,1.0,LevyR 2066,1295000.0,1.0,1.0,77.0,,gauteng,johannesburg,rosebank-and-parktown,saxonwold,16818.18181818182,,Apartment,1595000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/saxonwold/11-northwold-manor/2-northwold-drive/T4395639,300000.0
saxonwold,697,1 Bed Apartment in Saxonwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/saxonwold/T4111553,1.0,1.0,1.0,LevyR 2098,960000.0,,1.0,54.0,,gauteng,johannesburg,rosebank-and-parktown,saxonwold,17777.777777777777,,Apartment,1155000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/saxonwold/T4100991,195000.0
saxonwold,829,2 Bed Apartment in Saxonwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/saxonwold/T3350959,2.0,1.0,1.0,LevyR 2650,1545000.0,1.0,1.0,86.0,,gauteng,johannesburg,rosebank-and-parktown,saxonwold,17965.116279069767,,Apartment,1775000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/saxonwold/T4104025,230000.0
saxonwold,2360,1 Bed Apartment in Saxonwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/saxonwold/T4373820,1.0,1.0,,,795000.0,,1.0,,,gauteng,johannesburg,rosebank-and-parktown,saxonwold,,,Apartment,1595000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/rosebank-and-parktown/saxonwold/11-northwold-manor/2-northwold-drive/T4395639,800000.0
senderwood,21081,2 Bed Apartment in Senderwood,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/bedfordview/senderwood/T4382019,2.0,2.0,1.0,LevyR 4300,2000000.0,1.0,,125.0,,gauteng,johannesburg,bedfordview,senderwood,16000.0,,Apartment,2400000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/bedfordview/senderwood/18-chaucer-avenue/T4278377,400000.0
senderwood,21082,2 Bed Apartment in Senderwood,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/bedfordview/senderwood/T4035466,2.0,2.0,2.0,LevyR 3905,2000000.0,,,125.0,,gauteng,johannesburg,bedfordview,senderwood,16000.0,,Apartment,2400000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/bedfordview/senderwood/18-chaucer-avenue/T4278377,400000.0
senderwood,20613,2 Bed Apartment in Senderwood,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/bedfordview/senderwood/14-summerhill/18-chaucer-avenue/T4289605,2.0,2.0,,LevyR 4209,2200000.0,1.0,,125.0,,gauteng,johannesburg,bedfordview,senderwood,17600.0,,Apartment,2400000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/bedfordview/senderwood/18-chaucer-avenue/T4278377,200000.0
senderwood,22012,2 Bed Apartment in Senderwood,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/bedfordview/senderwood/T4387749,2.0,2.0,,,2100000.0,,,,,gauteng,johannesburg,bedfordview,senderwood,,,Apartment,2400000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/bedfordview/senderwood/18-chaucer-avenue/T4278377,300000.0
sharonlea,11231,1 Bed Apartment in Sharonlea,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sharonlea/42-la-provence/12-suikerbossie-road/T3990706,1.0,1.0,1.0,RatesR 330,460000.0,,1.0,54.0,54.0,gauteng,johannesburg,north-riding-to-lanseria,sharonlea,8518.518518518518,8518.518518518518,Apartment,495000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sharonlea/T4453056,35000.0
sharonlea,11234,1 Bed Apartment in Sharonlea,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sharonlea/7-la-provence/12-suikerbossie-road/T4278658,1.0,1.0,1.0,LevyR 1263,475000.0,,1.0,54.0,,gauteng,johannesburg,north-riding-to-lanseria,sharonlea,8796.296296296296,,Apartment,495000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sharonlea/T4453056,20000.0
sharonlea,11229,1 Bed Apartment in Sharonlea,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sharonlea/40-royal-palms/673-malibongwe-drive/T4145231,1.0,1.0,1.0,LevyR 740,410000.0,,,33.0,,gauteng,johannesburg,north-riding-to-lanseria,sharonlea,12424.242424242424,,Apartment,430000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sharonlea/T4342928,20000.0
sonneglans,13076,2 Bed Apartment in Sonneglans,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sonneglans/T4488184,2.0,1.0,1.0,,875000.0,1.0,,100.0,,gauteng,johannesburg,north-riding-to-lanseria,sonneglans,8750.0,,Apartment,895000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sonneglans/50-sonneglans-park/33-pampoenspruit-walk/T3856957,20000.0
sonneglans,13085,2 Bed Apartment in Sonneglans,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sonneglans/T3874957,2.0,1.0,1.0,LevyR 1500,875000.0,1.0,,100.0,,gauteng,johannesburg,north-riding-to-lanseria,sonneglans,8750.0,,Apartment,895000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sonneglans/50-sonneglans-park/33-pampoenspruit-walk/T3856957,20000.0
sonneglans,12934,2 Bed Apartment in Sonneglans,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sonneglans/T4479967,2.0,2.0,1.0,,720000.0,,,82.0,,gauteng,johannesburg,north-riding-to-lanseria,sonneglans,8780.487804878048,,Apartment,850000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sonneglans/castello/50-pampoenspruit/T4501050,130000.0
sonneglans,12935,2 Bed Apartment in Sonneglans,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sonneglans/T4474537,2.0,2.0,1.0,LevyR 2750,720000.0,1.0,1.0,82.0,,gauteng,johannesburg,north-riding-to-lanseria,sonneglans,8780.487804878048,,Apartment,850000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sonneglans/castello/50-pampoenspruit/T4501050,130000.0
sonneglans,12848,2 Bed Apartment in Sonneglans,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sonneglans/T4402905,2.0,1.0,1.0,LevyR 1958,570000.0,1.0,1.0,63.0,,gauteng,johannesburg,north-riding-to-lanseria,sonneglans,9047.619047619048,,Apartment,670000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sonneglans/T4292787,100000.0
sonneglans,11313,2 Bed Apartment in Sonneglans,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sonneglans/5-ss-louries-loft/12-fontein-street/T4513039,2.0,1.0,1.0,LevyR 1800,710000.0,,1.0,76.0,,gauteng,johannesburg,north-riding-to-lanseria,sonneglans,9342.105263157895,,Apartment,795000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sonneglans/4-ss-louries-loft/12-fontein-street/T4426555,85000.0
sonneglans,12504,2 Bed Apartment in Sonneglans,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sonneglans/40-castello/1-pampoenspruit-street/T4287379,2.0,2.0,1.0,,769000.0,1.0,1.0,82.0,,gauteng,johannesburg,north-riding-to-lanseria,sonneglans,9378.048780487805,,Apartment,850000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sonneglans/castello/50-pampoenspruit/T4501050,81000.0
sonneglans,11331,2 Bed Apartment in Sonneglans,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sonneglans/80-sonneglans-park/5-5th-road/T4489897,2.0,1.0,1.0,LevyR 1445,749000.0,,,78.0,,gauteng,johannesburg,north-riding-to-lanseria,sonneglans,9602.564102564103,,Apartment,750000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sonneglans/T4364529,1000.0
sonneglans,12960,2 Bed Apartment in Sonneglans,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sonneglans/T4126757,2.0,1.0,1.0,LevyR 3200,749900.0,1.0,,78.0,,gauteng,johannesburg,north-riding-to-lanseria,sonneglans,9614.102564102564,,Apartment,750000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sonneglans/T4364529,100.0
sonneglans,11252,2 Bed Apartment in Sonneglans,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sonneglans/20-ss-ashanti/16-perm-street/T4241642,2.0,1.0,1.0,LevyR 1770,570000.0,,,57.0,,gauteng,johannesburg,north-riding-to-lanseria,sonneglans,10000.0,,Apartment,625000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sonneglans/T4375675,55000.0
sophiatown,9937,2 Bed Apartment in Sophiatown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/sophiatown/T4457631,2.0,1.0,1.0,,380000.0,,,75.0,,gauteng,johannesburg,northcliff,sophiatown,5066.666666666667,,Apartment,400000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/sophiatown/T4162867,20000.0
sophiatown,9677,1 Bed Apartment in Sophiatown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/sophiatown/145-limpopo/96-gibson-street/T4503165,1.0,1.0,1.0,,300000.0,1.0,,49.0,,gauteng,johannesburg,northcliff,sophiatown,6122.448979591837,,Apartment,310000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/sophiatown/T4462001,10000.0
sophiatown,9932,1 Bed Apartment in Sophiatown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/sophiatown/T4507011,1.0,1.0,1.0,,289000.0,,,38.0,,gauteng,johannesburg,northcliff,sophiatown,7605.263157894737,,Apartment,300000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/sophiatown/T3942018,11000.0
sophiatown,10910,1 Bed Apartment in Sophiatown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/sophiatown/T4358762,1.0,1.0,1.0,,200000.0,,,,,gauteng,johannesburg,northcliff,sophiatown,,,Apartment,310000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/sophiatown/T4462001,110000.0
st-andrews,20693,3 Bed Apartment in St Andrews,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/bedfordview/st-andrews/33-oleander/3-st-john-road/T4440055,3.0,2.0,1.0,RatesR 940,1595000.0,1.0,1.0,191.0,,gauteng,johannesburg,bedfordview,st-andrews,8350.785340314136,,Apartment,2600000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/bedfordview/st-andrews/T4476365,1005000.0
st-andrews,20989,3 Bed Apartment in St Andrews,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/bedfordview/st-andrews/T4130699,3.0,2.0,1.0,RatesR 1200,1580000.0,1.0,1.0,187.0,187.0,gauteng,johannesburg,bedfordview,st-andrews,8449.197860962568,8449.197860962568,Apartment,1650000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/bedfordview/st-andrews/T4513819,70000.0
st-andrews,20316,4 Bed Apartment in St Andrews,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/bedfordview/st-andrews/210-st-andrews-manor/25-st-christopher-road/T4460996,4.0,2.5,1.0,LevyR 4111,1650000.0,1.0,,195.0,,gauteng,johannesburg,bedfordview,st-andrews,8461.538461538461,,Apartment,1999990.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/bedfordview/st-andrews/T4449176,349990.0
st-andrews,21109,3 Bed Apartment in St Andrews,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/bedfordview/st-andrews/T4366872,3.0,2.5,1.0,RatesR 1140,2245000.0,1.0,1.0,191.0,191.0,gauteng,johannesburg,bedfordview,st-andrews,11753.926701570681,11753.926701570681,Apartment,2600000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/bedfordview/st-andrews/T4476365,355000.0
st-andrews,21110,3 Bed Apartment in St Andrews,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/bedfordview/st-andrews/T4128169,3.0,2.5,1.0,LevyR 3270,2245000.0,1.0,,191.0,,gauteng,johannesburg,bedfordview,st-andrews,11753.926701570681,,Apartment,2600000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/bedfordview/st-andrews/T4476365,355000.0
steyn-city,18387,2 Bed Apartment in Steyn City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/steyn-city/T4164203,2.0,2.0,,RatesR 2120,2800000.0,,1.0,102.0,102.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,steyn-city,27450.980392156864,27450.980392156864,Apartment,2995000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/steyn-city/33-oasis-at-steyn-city/2-creek-lane/T3834424,195000.0
steyn-city,16530,1 Bed Apartment in Steyn City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/steyn-city/ss-oasis-at-steyn/501-creek-street/T4291385,1.0,1.0,1.0,LevyR 1650,2170000.0,,,71.0,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,steyn-city,30563.38028169014,,Apartment,2199000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/steyn-city/T4081752,29000.0
steyn-city,18111,1 Bed Apartment in Steyn City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/steyn-city/T4348340,1.0,1.0,1.0,RatesR 1500,2170000.0,,1.0,71.0,71.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,steyn-city,30563.38028169014,30563.38028169014,Apartment,2199000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/steyn-city/T4081752,29000.0
steyn-city,18112,1 Bed Apartment in Steyn City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/steyn-city/T4272152,1.0,1.0,2.0,,2170000.0,,1.0,71.0,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,steyn-city,30563.38028169014,,Apartment,2199000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/steyn-city/T4081752,29000.0
steyn-city,19656,1 Bed Apartment in Steyn City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/steyn-city/T4105683,1.0,1.0,1.0,,2170000.0,1.0,1.0,71.0,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,steyn-city,30563.38028169014,,Apartment,2199000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/steyn-city/T4081752,29000.0
steyn-city,19769,3 Bed Apartment in Steyn City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/steyn-city/T4507292,3.0,2.0,1.0,,4990000.0,,1.0,142.0,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,steyn-city,35140.84507042253,,Apartment,4999000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/steyn-city/T4441799,9000.0
